lon;lat;OBJECTID;created_date;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;villeca;nom;feuillage;remarquable
3.282078559666541;49.8450519563945;5572;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2819320777013377;49.84498484767037;5573;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2816372787400616;49.84485093166049;5574;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2815396261976297;49.8448065880414;5575;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.281385775222858;49.84473622733969;5576;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2813116160102567;49.84470252597279;5577;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2811480978998993;49.84462832488259;5578;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.281069796171038;49.84459344473198;5579;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.28070405611655;49.84442551950842;5580;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2804640789162116;49.8443170268829;5581;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2802701604779356;49.844228632776776;5582;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2801849481688867;49.844190201978776;5583;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2800347870615143;49.84412161351715;5584;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.27977960782893;49.84400513167837;5585;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.27966951762468;49.84395427910521;5586;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.279435067179442;49.84384725733694;5587;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.279348477065415;49.84380882920824;5588;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2792628054417303;49.84376980545375;5589;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2791752946610617;49.84373078511114;5590;2017-02-02 15:28:08+00:00;Quartier du Centre-Ville;Avenue Faidherbe;4.0;2.0;0.25;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;Absent lors de l'inventaire;10.0;2.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.305780837671711;49.85786988739176;5591;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;23.0;2.0;2.1;EN PLACE;adulte;réduit relâché;gazon;Isolé;Non;RAS;50.0;10.0;0.0;;VILLE;ACESACwie;Feuillu;Non
3.3060710575290013;49.85783017899904;5592;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;14.0;3.0;0.8;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.306090225041374;49.857838212407096;5593;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;14.0;2.0;0.95;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.306107824626899;49.85783008675603;5594;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;14.0;2.0;0.85;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.3060723861554857;49.857806406418995;5595;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;14.0;3.0;0.9;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.3060787797174367;49.8577688336855;5596;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;15.0;2.0;1.0;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.3059382610255756;49.85775730092959;5597;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;13.0;2.0;1.4;EN PLACE;adulte;semi libre;gazon;Isolé;Non;RAS;40.0;10.0;0.0;;VILLE;ROBPSE;Feuillu;Non
3.3060706755297047;49.857643826442974;5598;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;7.0;2.0;1.6;EN PLACE;adulte;semi libre;gazon;Isolé;Non;RAS;40.0;10.0;0.0;;VILLE;PRUSERkan;Feuillu;Non
3.305918303364962;49.857617586410775;5599;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;7.0;2.0;1.55;EN PLACE;adulte;semi libre;Bande de terre;Isolé;Non;RAS;40.0;10.0;0.0;;VILLE;PRUSERkan;Feuillu;Non
3.3057557201962187;49.857482031942546;5600;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;12.0;3.0;0.6;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.305728525958165;49.857484477143316;5601;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;12.0;2.0;0.8;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.305744600703484;49.85746732274624;5602;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;12.0;1.0;1.0;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.3071352711526463;49.85773765790048;5603;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;16.0;2.0;1.0;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;25.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.307163472823833;49.85778084738256;5604;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;14.0;2.0;0.7;EN PLACE;jeune;semi libre;Bande de terre;Groupe;Non;RAS;20.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.3072450083894;49.85776638051336;5605;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;16.0;2.0;1.2;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.3072047344975157;49.85779452999093;5606;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;16.0;2.0;1.0;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;CARBET;Feuillu;Non
3.3072910203644006;49.85781801130602;5607;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;22.0;6.0;1.2;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;40.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.3072927692787473;49.85783369517457;5608;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;20.0;7.0;0.8;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;30.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.3073131068540595;49.85782223478836;5609;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;12.0;3.0;0.5;EN PLACE;jeune;semi libre;Bande de terre;Groupe;Non;RAS;15.0;5.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.307233941671599;49.857864148932755;5610;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;18.0;1.0;1.4;SUPPRIMÉ;adulte;semi libre;gazon;Isolé;Non;RAS;35.0;10.0;0.0;2015/01/01 00:00:00+00;VILLE;SALALB;Feuillu;Non
3.3073222162594256;49.85786963140879;5611;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;18.0;2.0;1.15;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.307403599777517;49.85783020716399;5612;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;24.0;2.0;1.7;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;45.0;10.0;0.0;;VILLE;CEDLIB;Conifère;Non
3.307401602498822;49.85786479709807;5613;2017-02-02 15:28:08+00:00;Quartier Remicourt;Avenue de la Résistance;19.0;4.0;1.05;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;35.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.3074576399389675;49.857920632513846;5614;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;10.0;1.0;0.65;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;15.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.30739376174953;49.85793648190026;5615;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;20.0;3.0;1.6;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;45.0;10.0;0.0;;VILLE;CEDLIB;Conifère;Non
3.3074588248175756;49.85793417901322;5616;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;20.0;5.0;1.4;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;40.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.307883099039243;49.858048035343415;5617;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;13.0;2.0;0.8;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;25.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.3078997919898425;49.858052370853294;5618;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;5.0;1.0;0.2;EN PLACE;jeune;semi libre;Bande de terre;Groupe;Non;RAS;10.0;5.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.307916705014217;49.85805232830319;5619;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;12.0;3.0;0.6;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;25.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.307918094197571;49.858039014206696;5620;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;13.0;3.0;0.65;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;25.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.3080560705043864;49.85803102746792;5621;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;15.0;2.0;1.25;EN PLACE;adulte;semi libre;Bande de terre;Isolé;Non;RAS;30.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.3082324589584045;49.85801560798212;5622;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;12.0;2.0;1.0;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;30.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.308213782256758;49.85802777801433;5623;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;13.0;2.0;0.75;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;30.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.3082542040704466;49.85802434811818;5624;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;14.0;1.0;1.25;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;30.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.3083874344922264;49.85801622780169;5625;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;16.0;2.0;1.1;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;20.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.3083726789375367;49.85800794493333;5626;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;16.0;2.0;1.1;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;20.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.3085004434095757;49.85800791951539;5627;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;16.0;4.0;1.0;EN PLACE;adulte;semi libre;Bande de terre;Isolé;Non;RAS;20.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.3085775659697267;49.85799316573;5628;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;17.0;4.0;0.8;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;20.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.308567940144277;49.85799764672295;5629;2017-02-02 15:28:08+00:00;Quartier de l'Europe;Avenue de la Résistance;8.0;4.0;0.55;EN PLACE;adulte;semi libre;Bande de terre;Groupe;Non;RAS;20.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
